dsld_id,matching_rows,usable_rows,unresolved_rows,distinct_amounts,min_grams,max_grams,selected_source_rowid,product_name,raw_market_status,market_status,suggested_use,name_group,threshold_category
214026,1,1,0,1,5.0,5.0,1081946,Creatine Complex,On Market,on_market,Suggested Use: As a dietary supplement for adults; take six (6) tablets daily; preferably taken with a carbohydrate snack or juice; or as directed by a healthcare practitioner.,name_contains_creatine,at_least_3g
21433,1,1,0,1,5.05,5.05,203999,Micronized Creatine Monohydrate,Off Market,off_market,Recommended Use: Mix 1 teaspoon (5.05 grams) in 8 to 10 oz. of juice or water. Drink immediately. For best results; use immediately after exercise. To maximize results; drink 8 to 10 8-oz. glasses of water daily. Creatine Loading Phase: Day 1 through Day 5: Take 1 heaping teaspoon 4 to 6 times daily. Creatine Maintenance Phase: Day 6 forward: Take 1 heaping teaspoon twice daily.,name_contains_creatine,at_least_3g
21435,1,1,0,1,5.0,5.0,204003,Micronized Creatine Monohydrate,On Market,on_market,Recommended Use: Mix 1 teaspoon (5 grams) in 8 to 10 oz. of juice or water. Drink immediately. For best results; use immediately after exercise. To maximize results; drink 8 to 10 8-oz. glasses of water daily. Creatine Loading Phase: Day 1 through Day 5: Take 1 heaping teaspoon 4 to 6 times daily. Creatine Maintenance Phase: Day 6 forward: Take 1 heaping teaspoon twice daily.,name_contains_creatine,at_least_3g
21437,3,1,2,1,3.0,3.0,204104,Muscle XGF Rich Chocolate Cream,On Market,on_market,Directions: MUSCLE-XGF can be taken anytime you want to add muscle building protein and calories to your diet. Add 2 scoops to 10-12 ounces of cold water. For an even richer and better tasting shake add 2 scoops to 16 ounces of cold skim or whole milk. The rich delicious taste will blow you away. Breakfast MUSCLE-XGF shake is perfect for a musclebuilding breakfast shake and even better when added to a nutritious breakfast. Pre-Workout For high energy and to flood your muscles with growth promoting nutrients have a MUSCLE-XGF shake 1 hour before your workout. Post-Workout A MUSCLE-XGF shake is perfect 1 hour after your workout to supply a steady stream of protein and amino acids to hungry muscles. Bedtime A MUSCLE-XGF shake before bedtime slams the door on muscle robbing catabolism. It supplies a long-lasting supply of precision nutrients for nighttime muscle growth support.,name_without_creatine,at_least_3g
21445,2,0,2,0,,,204250,NOS Blast Creatine Nitro Solution Extreme Orange,On Market,on_market,DIRECTIONS: For adults; mix two (2) to three (3) scoops with 16-20 fl. ounces of water or juice and consume as follows: one half 30-60 minutes before your workout and the balance during the course of your workout. Limit your use to no more than three (3) scoops in a 24-hour period. Begin with half the recommended dosage to assess individual tolerance.,name_contains_creatine,unusable
2145,1,1,0,1,5.0,5.0,12917,Creatine Monohydrate Powder,Off Market,off_market,Directions: During the loading phase take 1 rounded teaspoon (5 grams) 4 times per day (20 grams total) for 5 days. For maintenance period; take 1 rounded teaspoon (5 grams) once daily. Dissolve in juice or water.,name_contains_creatine,at_least_3g
215240,1,1,0,1,2.25,2.25,1092832,Creatine,On Market,on_market,Directions: As a dietary supplement; take 3 capsules two times daily; preferably before and after exercise.,name_contains_creatine,below_3g
215241,1,1,0,1,2.25,2.25,1092833,Creatine,On Market,on_market,Directions: As a dietary supplement; take 3 capsules two times daily; preferably before and after exercise.,name_contains_creatine,below_3g
215649,1,1,0,1,2.5,2.5,1095098,Creatine Monohydrate,On Market,on_market,Directions: As dietary supplement; take 2500 mg (1 tsp) daily; preferably before a workout or as directed by a physician. Individual needs vary greatly. Drink lots of water.,name_contains_creatine,below_3g
215730,1,1,0,1,2.5,2.5,1095629,Creatine-X Unflavored,Off Market,off_market,Suggested Use: Take one serving (1 scoop) of Creatine-X mixed with 8-10 fl. oz. of cold water or other beverage of choice before; during; or after training. On non-training days; you can take one optional serving (1 scoop) in the morning. Loading phase: If you are not currently consuming a creatine product; for best results; begin by consuming one serving (1 scoop); two to four times per day for the first 5-7  days.,name_contains_creatine,below_3g
216283,1,1,0,1,5.0,5.0,1099472,Creatine UP Unflavored,Off Market,off_market,Directions: Mix 1 scoop (8 g) daily with 8 oz of water or beverage of choice. For best results; take this product 30 minutes before exercise; or immediately following exercise with a recovery beverage such as Perfect Protein. For best results; take 4 servings daily for 1 week; followed by 1-2 servings daily. On rest days; take 1-2 servings with a meal or as directed by trainer; coach; or healthcare professional.,name_contains_creatine,at_least_3g
217016,1,0,1,0,,,1106273,Creatine A5X Unflavored Powder,On Market,on_market,To maximize your results used Creatine A5X twice daily as listed.AM Training - 1 scoop with training - 1 scoop 6-10 hours after trainingPM Training - 1 scoop 6-10 hours prior to training - 1 scoop with training Directions For Use: As a Dietary Supplement; adults take one serving (one scoop) of Creatine A5X one to two times per day with liquid. One serving should be taken 30-60 minutes before or after your workout. On non-training days; take one serving in the morning or the evening. This is an unflavored powder that can be mixed with any liquid such as water or any pre- or post-workout supplement. For best results; use daily for at least eight weeks and drink 8-10 glasses of water per day for general health. To be used as part of a resistance training program.,name_contains_creatine,unusable
217362,1,1,0,1,5.0,5.0,1109390,Creatine,Off Market,off_market,Suggested use: Mix 1 scoop with at least 8 ounces of water; juice; or preferred beverage daily or as recommended by your health-care or performance professional. Can be used 30-90 minutes before or after exercise.,name_contains_creatine,at_least_3g
217913,1,1,0,1,3.0,3.0,1113933,Natural Energized Training Formula 2.0 Fruit Punch,Off Market,off_market,Directions: Mix one (1) scoop (8 g) with 8-10 oz. of water prior to training.,name_without_creatine,at_least_3g
217922,1,1,0,1,3.0,3.0,1113978,Pure Pre Pineapple Coconut,Off Market,off_market,Directions: Mix one (1) scoop (11.1 g) with 8-10 oz. of water; 20 minutes before exercise.,name_without_creatine,at_least_3g
217942,1,1,0,1,3.0,3.0,1114196,Pure Pre Strawberry Lemonade,Off Market,off_market,Directions: Mix one (1) scoop (11.3 g) with 8-10 oz. of water; 20 minutes before exercise.,name_without_creatine,at_least_3g
218104,1,1,0,1,5.0,5.0,1116389,Gnarly Pump Cranberry,On Market,on_market,Directions and Use: Add 1 scoop in 12-16 oz of water; stir or shake vigorously; 30 minutes before workout. Settling may occur.,name_without_creatine,at_least_3g
218110,1,1,0,1,5.0,5.0,1116458,Gnarly Pump Orange Mango,On Market,on_market,Directions and Use: Add one scoop in 12-16 oz of water; stir or shake vigorously; 30 minutes before workout. Settling may occur.	,name_without_creatine,at_least_3g
218154,1,1,0,1,5.0,5.0,1116971,Creatine Micronized Unflavored,Off Market,off_market,Dymatize Creatine mixes easily and can be used by itself or blended into shakes or other beverages. Be sure to drink ample fluid when working out and using this product. Directions: Add 2 tsp. daily to cold water or your favorite beverage.,name_contains_creatine,at_least_3g
218161,1,1,0,1,5.0,5.0,1117093,Creatine Micronized Unflavored,Off Market,off_market,Dymatize Creatine mixes easily and can be used by itself or blended into shakes or other beverages. Be sure to drink ample fluid when working out and using this product. Directions: Add 2 tsp. daily to cold water or your favorite beverage.,name_contains_creatine,at_least_3g
218255,2,2,0,2,2.5,5.0,1118346,FURY X Australian Gummy Snakes,On Market,on_market,Directions: Mix 2 scoops with 16 ounces of water and consume approximately 15-30 minutes prior to your workout. To assess tolerance; new users may want to start with 1 scoop (1/2 serving).,name_without_creatine,at_least_3g
218261,2,2,0,2,2.5,5.0,1118477,FURY X Pineapple Strawberry,On Market,on_market,Directions: Mix 2 scoops with 16 ounces of water and consume approximately 15-30 minutes prior to your workout. To assess tolerance; new users may want to start with 1 scoop (1/2 serving).,name_without_creatine,at_least_3g
218264,2,2,0,2,2.5,5.0,1118500,FURY X Star Candy,On Market,on_market,Directions: Mix 2 scoops with 16 ounces of water and consume approximately 15-30 minutes prior to your workout. To assess tolerance; new users may want to start with 1 scoop (1/2 serving).,name_without_creatine,at_least_3g
218339,1,1,0,1,3.0,3.0,1119321,God of Rage Reloaded Blue Raspberry Lemonade,Off Market,off_market,,name_without_creatine,at_least_3g
218374,1,0,1,0,,,1119746,Grounded,Off Market,off_market,Suggested use: Mix 1 scoop; or amount prescribed by your healthcare provider; with 4 oz. of water or juice. Mix thoroughly. May be taken with or without food.,name_without_creatine,unusable
218517,1,1,0,1,5.0,5.0,1121328,Micronized Creatine Powder Unflavored,On Market,on_market,Suggested Use: Creatine Loading: Take 1 rounded teaspoon of Micronized Creatine Powder with morning; afternoon; and evening meals and 1 additional rounded teaspoon before going to bed for 4-5 days. Creatine Maintenance: Take 1 rounded teaspoon with a meal or immediately after training with your post-workout protein shake. Tips: Drink at least 8 glasses of water daily when supplementing with creatine. Consuming simple carbohydrates with creatine may help improve overall effectiveness. Directions:  Add 1 rounded teaspoon of Micronized Creatine Powder to a glass filled with 8-12 oz of cold water or fruit juice. Then mix it up with a spoon. Tip: Power-up protein; meal-replacement; and weight-gainer shakes with a rounded teaspoon of Micronized Creatine Powder.,name_contains_creatine,at_least_3g
218663,1,1,0,1,2.0,2.0,1123045,Muscle Physique Orange,Off Market,off_market,Use & mixing instructionsTake 1 serving post-workout and 2 more during the course of the day. Mix 1 scoop with 4 fl oz of cold water. Do not exceed 3 servings per day.,name_without_creatine,below_3g
218672,1,1,0,1,2.0,2.0,1123170,Muscle Physique Cherry,Off Market,off_market,Use & mixing instructionsTake 1 serving post-workout and 2 more during the course of the day. Mix 1 scoop with 4 fl oz of cold water. Do not exceed 3 servings per day.,name_without_creatine,below_3g
218676,2,2,0,1,1.0,1.0,1123259,Serious Mass Vanilla,Off Market,off_market,Directions: Add two heaping scoops of Serious Mass to a blender filled with 24 oz. of water. Blend for 45-60 seconds. Then add a few ice cubes and; if desired; other calorie-contributing ingredients (see “Supercharge Your Serious Mass” on the opposite panel) and blend for an additional 30-45 seconds. Tips: Mixing two scoops of Serious Mass with 24 oz. of nonfat or low fat milk instead of water will give you a thicker; creamier; higher-calorie shake. New users may find it beneficial to begin with 1/2 of a serving daily for the first week and then gradually increase to 1 or more full servings several times a day. Between meals:  Drink 1/2 - 1 serving of Serious Mass between meals to maintain positive nitrogen balance and support a high-calorie diet. Post-Workout: Begin drinking 1/2 - 1 serving of Serious Mass 30-45 minutes following exercise to support maximum recovery. Before Bed: Drink 1/2 - 1 serving of Serious Mass about 45-60 minutes before bed to provide nutrients to recovering muscle throughout the night.Note:  For best results use Serious Mass combined with intense weight training (3-5 times per week) and a sensible whole foods diet. Also; keep in mind that sufficient recovery between workouts impacts your ability to gain lean mass. Allowing at least 48 hours between workouts involving the same body parts is recommended. ,name_without_creatine,below_3g
218678,2,2,0,2,1.0,2.0,1123280,Myo Pre-workout Blood Orange,Off Market,off_market,Use & mixing instructionsMix each serving with 4-6 oz of water and consume 30 minutes prior to exercise. Do not exceed two servings per day.,name_without_creatine,below_3g
218704,1,1,0,1,5.0,5.0,1123567,MYO Creatine Unflavored,Off Market,off_market,Use & mixing instructionsMix 1 scoop with 8 fl oz of cold water. For Rapid Creatine Loading: Take up to 4 servings per day (20g creatine monohydrate) for 5-7 days. For Creatine Maintenance: Take 1 serving per day (5g creatine monohydrate). Use with a healthy diet and exercise program.,name_contains_creatine,at_least_3g
218707,1,1,0,1,5.0,5.0,1123637,MYO Creatine Unflavored,Off Market,off_market,Use & mixing instructionsMix 1 scoop with 8 fl oz of cold water. For Rapid Creatine Loading: Take up to 4 servings per day (20g creatine monohydrate) for 5-7 days. For Creatine Maintenance: Take 1 serving per day (5g creatine monohydrate). Use with a healthy diet and exercise program.,name_contains_creatine,at_least_3g
218710,1,1,0,1,3.0,3.0,1123679,Annihil8,Off Market,off_market,,name_without_creatine,at_least_3g
218712,2,2,0,2,1.0,2.0,1123724,Myo Pre-Workout Lemonberry,Off Market,off_market,Use & mixing instructionsMix each serving with 4-6 oz of water and consume 30 minutes prior to exercise. Do not exceed two servings per day.,name_without_creatine,below_3g
218725,2,2,0,2,1.0,2.0,1123921,Myo Pre-Workout Red Apple,Off Market,off_market,Use & mixing instructionsMix each serving with 4-6 oz of water and consume 30 minutes prior to exercise. Do not exceed two servings per day.,name_without_creatine,below_3g
218749,1,1,0,1,2.0,2.0,1124131,Berzerk Energy Power Punch,Off Market,off_market,Directions: Stir 1 rounded scoop with 6-8 ounces of cold water and consume 30-45 minutes before beginning activity. Do not exceed 2 scoops in any 24 hour period.,name_without_creatine,below_3g
